user_id,course_title,rating,persona
52,Go Beyond the Numbers: Translate Data into Insights,2,Data Science Aspirant
52,Introduction to Psychology,4,Data Science Aspirant
52,"Songwriting: Writing, Arranging, and Producing Music",1,Data Science Aspirant
52,IBM Data Science,4,Data Science Aspirant
53,Healing with the Arts,3,Data Science Aspirant
53,MLOps | Machine Learning Operations,5,Data Science Aspirant
53,"BI Foundations with SQL, ETL and Data Warehousing",4,Data Science Aspirant
53,"Python, Bash and SQL Essentials for Data Engineering",4,Data Science Aspirant
53,Machine Learning with Python,4,Data Science Aspirant
53,Introduction to Sustainability,5,Data Science Aspirant
53,C Programming with Linux,5,Data Science Aspirant
53,Model Thinking,1,Data Science Aspirant
53,Climate Change and Sustainable Investing,4,Data Science Aspirant
53,Financial Accounting Fundamentals,4,Data Science Aspirant
54,Design a User Experience for Social Good & Prepare for Jobs,5,Data Science Aspirant
54,"Extract, Transform and Load Data in Power BI",3,Data Science Aspirant
54,Learn to Program: The Fundamentals,4,Data Science Aspirant
54,Build Wireframes and Low-Fidelity Prototypes,4,Data Science Aspirant
54,Fundamentals of GIS,2,Data Science Aspirant
54,Microsoft Power Platform Fundamentals,4,Data Science Aspirant
54,Investment Management with Python and Machine Learning,4,Data Science Aspirant
54,تحليلات البيانات من Google,3,Data Science Aspirant
54,Data Visualization with Python,4,Data Science Aspirant
54,Introduction to Scrum Master Training,5,Data Science Aspirant
55,Natural Language Processing with Probabilistic Models,2,Data Science Aspirant
55,Excel Basics for Data Analysis,4,Data Science Aspirant
55,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",5,Data Science Aspirant
55,AI Applications in People Management,5,Data Science Aspirant
55,Getting started with Google Workspace,5,Data Science Aspirant
55,Methods and Statistics in Social Sciences,5,Data Science Aspirant
55,Digitalisation in Aeronautics and Space,3,Data Science Aspirant
55,Google IT Support,5,Data Science Aspirant
55,Introduction to Public Relations and the Media,1,Data Science Aspirant
55,The Business of Music Production,4,Data Science Aspirant
56,IBM Data Analytics with Excel and R,5,Data Science Aspirant
56,Introduction to Deep Learning & Neural Networks with Keras,5,Data Science Aspirant
56,Crash Course on Python,3,Data Science Aspirant
56,Google IT Automation with Python,4,Data Science Aspirant
56,Google Cloud Database Engineer,4,Data Science Aspirant
56,Object-Oriented Data Structures in C++,3,Data Science Aspirant
56,Using Python to Interact with the Operating System,1,Data Science Aspirant
56,Finanzas corporativas,4,Data Science Aspirant
56,Strategic Management and Innovation,4,Data Science Aspirant
56,Applied Computational Fluid Dynamics,3,Data Science Aspirant
57,Business Statistics and Analysis,2,Data Science Aspirant
57,IBM DevOps and Software Engineering,5,Data Science Aspirant
57,Preparing  Data for Analysis with Microsoft Excel,4,Data Science Aspirant
57,Java Programming and Software Engineering Fundamentals,4,Data Science Aspirant
57,IBM Data Analytics with Excel and R,4,Data Science Aspirant
57,Statistical Analysis with R for Public Health,2,Data Science Aspirant
57,AI For Everyone,5,Data Science Aspirant
57,IBM Mainframe Developer,3,Data Science Aspirant
57,Terrorism and Counterterrorism: Comparing Theory and Practice,3,Data Science Aspirant
57,Social Media Marketing in Practice,4,Data Science Aspirant
58,Introduction to Computers and Operating Systems and Security,4,Data Science Aspirant
58,Mathematics for Machine Learning: Linear Algebra,5,Data Science Aspirant
58,Data Analytics in the Public Sector with R,4,Data Science Aspirant
58,Data Analysis with Python,5,Data Science Aspirant
58,Natural Language Processing with Attention Models,5,Data Science Aspirant
58,Introduction to Programming with MATLAB,4,Data Science Aspirant
58,Microsoft Power BI Data Analyst,4,Data Science Aspirant
58,Inspired Leadership,5,Data Science Aspirant
58,Exam Prep MLS-C01: AWS Certified Specialty Machine Learning,5,Data Science Aspirant
58,Business Value and Project Management,2,Data Science Aspirant
59,The Power of Statistics,3,Data Science Aspirant
59,Machine Learning Data Lifecycle in Production,3,Data Science Aspirant
59,Meta Back-End Developer,3,Data Science Aspirant
59,Career Success,5,Data Science Aspirant
59,IBM AI Engineering,5,Data Science Aspirant
59,Managerial Economics and Business Analysis,5,Data Science Aspirant
59,Fundamentals of Social Media Advertising,5,Data Science Aspirant
59,Learning and Development,5,Data Science Aspirant
59,Computational Social Science,3,Data Science Aspirant
59,Customer Experiences with Contact Center AI - Dialogflow CX,5,Data Science Aspirant
60,Data Analysis with Python,1,Data Science Aspirant
60,SQL for Data Science,2,Data Science Aspirant
60,Cloud-Native Development with OpenShift and Kubernetes,5,Data Science Aspirant
60,Natural Language Processing with Classification and Vector Spaces,3,Data Science Aspirant
60,Data Analysis and Presentation Skills: the PwC Approach,5,Data Science Aspirant
60,Using Python to Access Web Data,4,Data Science Aspirant
60,Microsoft Azure AI Fundamentals AI-900 Exam Prep,4,Data Science Aspirant
60,AI Applications in People Management,1,Data Science Aspirant
60,IBM Cybersecurity Analyst,5,Data Science Aspirant
60,TOEFL Preparation,3,Data Science Aspirant
61,Natural Language Processing with Attention Models,5,Data Science Aspirant
61,IBM Applied DevOps Engineering,5,Data Science Aspirant
61,Fractal Data Science,5,Data Science Aspirant
61,Python and Statistics for Financial Analysis,4,Data Science Aspirant
61,Introducción a la programación en Python I: Aprendiendo a programar con Python,2,Data Science Aspirant
61,Fundamentals of Social Media Advertising,5,Data Science Aspirant
61,Go Beyond the Numbers: Translate Data into Insights,1,Data Science Aspirant
61,Salesforce Sales Development Representative,5,Data Science Aspirant
61,COVID-19 Contact Tracing,5,Data Science Aspirant
61,Microsoft Azure Fundamentals AZ-900 Exam Prep,3,Data Science Aspirant
62,Data Science: Statistics and Machine Learning,5,Data Science Aspirant
62,Chemicals and Health,4,Data Science Aspirant
62,IBM Introduction to Machine Learning,5,Data Science Aspirant
62,Fundamentals of Machine Learning for Healthcare,4,Data Science Aspirant
62,"Python, Bash and SQL Essentials for Data Engineering",3,Data Science Aspirant
62,Introduction to Project Management,3,Data Science Aspirant
62,Google Cloud Big Data and Machine Learning Fundamentals,5,Data Science Aspirant
62,Cultural Competence - Aboriginal Sydney,4,Data Science Aspirant
62,Agile Development,5,Data Science Aspirant
62,Capstone: Applying Project Management in the Real World,2,Data Science Aspirant
63,Real-World Product Management,5,Data Science Aspirant
63,Introduction to Project Management,1,Data Science Aspirant
63,Expressway to Data Science: Python Programming,2,Data Science Aspirant
63,"Sequences, Time Series and Prediction",5,Data Science Aspirant
63,IBM Data Analytics with Excel and R,5,Data Science Aspirant
63,Creative Writing: The Craft of Plot,4,Data Science Aspirant
63,From Excel to Power BI,5,Data Science Aspirant
63,Data Science Math Skills,2,Data Science Aspirant
63,Introduction to Data Science,2,Data Science Aspirant
63,Market Research,5,Data Science Aspirant
64,IBM Data Analytics with Excel and R,5,Data Science Aspirant
64,Learn to Program: The Fundamentals,3,Data Science Aspirant
64,Natural Language Processing with Classification and Vector Spaces,3,Data Science Aspirant
64,AI and Public Health,3,Data Science Aspirant
64,Foundations of Digital Marketing and E-commerce,4,Data Science Aspirant
64,Developing APIs with Google Cloud's Apigee API Platform,4,Data Science Aspirant
64,Python Project for Data Engineering,4,Data Science Aspirant
64,Removing Barriers to Change,5,Data Science Aspirant
64,Python Basics,3,Data Science Aspirant
65,"Python Functions, Files, and Dictionaries",4,Data Science Aspirant
65,Applied Software Engineering Fundamentals,3,Data Science Aspirant
65,Managerial Economics and Business Analysis,2,Data Science Aspirant
65,Introduction to Data Engineering,3,Data Science Aspirant
65,Introduction to Project Management,3,Data Science Aspirant
65,IBM AI Enterprise Workflow,3,Data Science Aspirant
65,AI Fundamentals for Non-Data Scientists,4,Data Science Aspirant
65,Preparing for Google Cloud Certification: Cloud Engineer,5,Data Science Aspirant
65,Sales Training for High Performing Teams,5,Data Science Aspirant
65,Introduction to User Experience Design,1,Data Science Aspirant
66,Computer Vision for Engineering and Science,5,Data Science Aspirant
66,Excel/VBA for Creative Problem Solving,2,Data Science Aspirant
66,The Business of Health Care,3,Data Science Aspirant
66,Corporate Strategy,4,Data Science Aspirant
66,Climate Change and Sustainable Investing,2,Data Science Aspirant
66,Introduction to Programming with MATLAB,5,Data Science Aspirant
66,Meta Marketing Analytics,5,Data Science Aspirant
66,Build Wireframes and Low-Fidelity Prototypes,3,Data Science Aspirant
66,IBM Project Manager,3,Data Science Aspirant
66,The Path to Insights: Data Models and Pipelines,2,Data Science Aspirant
67,"Spark, Hadoop, and Snowflake for Data Engineering",5,Data Science Aspirant
67,Tools for Data Science,5,Data Science Aspirant
67,Analyze Datasets and Train ML Models using AutoML,4,Data Science Aspirant
67,AI Product Management,5,Data Science Aspirant
67,Introduction to Software Engineering,5,Data Science Aspirant
67,"Foundations: Data, Data, Everywhere",1,Data Science Aspirant
67,Microsoft Azure Data Scientist Associate (DP-100),4,Data Science Aspirant
67,Finance for Technical Managers,3,Data Science Aspirant
67,Fundamentals of Technology Sales,2,Data Science Aspirant
68,Supervised Machine Learning: Regression and Classification,5,Data Science Aspirant
68,Introduction to Machine Learning in Production,3,Data Science Aspirant
68,Corporate Strategy,1,Data Science Aspirant
68,Machine Learning Modeling Pipelines in Production,3,Data Science Aspirant
68,Data Engineering Foundations,4,Data Science Aspirant
68,Climate Change and Sustainable Investing,5,Data Science Aspirant
68,Machine Learning and Reinforcement Learning in Finance,5,Data Science Aspirant
68,Assess for Success: Marketing Analytics and Measurement,1,Data Science Aspirant
68,Learn to Program: The Fundamentals,4,Data Science Aspirant
68,Blockchain,5,Data Science Aspirant
69,Machine Learning on Google Cloud,5,Data Science Aspirant
69,Expressway to Data Science: Python Programming,2,Data Science Aspirant
69,Learn to Program: The Fundamentals,4,Data Science Aspirant
69,IBM Full Stack Software Developer,2,Data Science Aspirant
69,Exam Prep MLS-C01: AWS Certified Specialty Machine Learning,3,Data Science Aspirant
69,"Extract, Transform and Load Data in Power BI",3,Data Science Aspirant
69,Introduction to Agile Development and Scrum,2,Data Science Aspirant
69,Digital Fashion Innovation,4,Data Science Aspirant
69,OKR Certification: Leadership and Goal Setting,3,Data Science Aspirant
69,Object-Oriented Data Structures in C++,3,Data Science Aspirant
70,"Negotiation, Mediation and Conflict Resolution",5,Advanced AI Researcher
70,First Step Korean,4,Advanced AI Researcher
70,IBM Data Analyst,4,Advanced AI Researcher
70,Leadership Skills,2,Advanced AI Researcher
70,Corporate & Commercial Law I: Contracts & Employment Law,5,Advanced AI Researcher
70,"Concepts, Strategies, and Analytics in Performance Marketing and Digital Advertising",2,Advanced AI Researcher
70,DeepLearning.AI TensorFlow Developer,4,Advanced AI Researcher
70,Introduction to Mathematical Thinking,5,Advanced AI Researcher
70,Introduction to Discrete Mathematics for Computer Science,1,Advanced AI Researcher
70,IBM Cybersecurity Analyst,1,Advanced AI Researcher
71,IBM AI Engineering,5,Advanced AI Researcher
71,IBM Applied AI,5,Advanced AI Researcher
71,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",5,Advanced AI Researcher
71,Generative Adversarial Networks (GANs),3,Advanced AI Researcher
71,Introduction to Agile Development and Scrum,2,Advanced AI Researcher
71,Microsoft Azure AI Fundamentals AI-900 Exam Prep,3,Advanced AI Researcher
71,Meta Marketing Analytics,3,Advanced AI Researcher
71,Introduction to Computers and Operating Systems and Security,2,Advanced AI Researcher
71,The Business of Music Production,4,Advanced AI Researcher
72,Natural Language Processing with Attention Models,5,Advanced AI Researcher
72,AI for Good,2,Advanced AI Researcher
72,Career Success,2,Advanced AI Researcher
72,IBM Applied AI,4,Advanced AI Researcher
72,Corporate & Commercial Law I: Contracts & Employment Law,5,Advanced AI Researcher
72,Conflict Management,4,Advanced AI Researcher
72,ChatGPT Playground for Beginners: Intro to NLP AI,3,Advanced AI Researcher
72,Machine Learning Modeling Pipelines in Production,4,Advanced AI Researcher
72,Understanding Clinical Research: Behind the Statistics,3,Advanced AI Researcher
72,Suicide Prevention,2,Advanced AI Researcher
73,IBM Data Analyst,4,Advanced AI Researcher
73,Natural Language Processing with Sequence Models,5,Advanced AI Researcher
73,Introduction to Back-End Development,2,Advanced AI Researcher
73,"Concepts, Strategies, and Analytics in Performance Marketing and Digital Advertising",4,Advanced AI Researcher
73,Structuring Machine Learning Projects,1,Advanced AI Researcher
73,Desarrollador front-end de Meta,3,Advanced AI Researcher
73,Supervised Machine Learning: Regression and Classification,5,Advanced AI Researcher
73,UI / UX Design,1,Advanced AI Researcher
73,Using Python to Interact with the Operating System,2,Advanced AI Researcher
73,Introduction to Clinical Data,3,Advanced AI Researcher
74,Machine Learning Engineering for Production (MLOps),4,Advanced AI Researcher
74,Convolutional Neural Networks,4,Advanced AI Researcher
74,Machine Learning,5,Advanced AI Researcher
74,Design Thinking,5,Advanced AI Researcher
74,"Sequences, Time Series and Prediction",4,Advanced AI Researcher
74,IBM Applied AI,1,Advanced AI Researcher
74,An Introduction to American Law,1,Advanced AI Researcher
74,Genomic Data Science,2,Advanced AI Researcher
75,Leadership Skills,5,Advanced AI Researcher
75,Advanced Learning Algorithms,3,Advanced AI Researcher
75,AI and Climate Change,2,Advanced AI Researcher
75,Corporate Strategy,4,Advanced AI Researcher
75,Applied Data Science Capstone,2,Advanced AI Researcher
75,Introduction to Artificial Intelligence (AI),3,Advanced AI Researcher
75,AI Applications in Marketing and Finance,2,Advanced AI Researcher
75,Introduction to Social Media Marketing,2,Advanced AI Researcher
75,Google Data Analytics (PT),3,Advanced AI Researcher
75,Introduction to Git and GitHub,2,Advanced AI Researcher
76,Convolutional Neural Networks,5,Advanced AI Researcher
76,IBM Data Science,2,Advanced AI Researcher
76,Deep Learning,3,Advanced AI Researcher
76,"Sequences, Time Series and Prediction",5,Advanced AI Researcher
76,"Unsupervised Learning, Recommenders, Reinforcement Learning",3,Advanced AI Researcher
76,Natural Language Processing with Classification and Vector Spaces,5,Advanced AI Researcher
76,Convolutional Neural Networks in TensorFlow,2,Advanced AI Researcher
76,Exploratory Data Analysis for Machine Learning,2,Advanced AI Researcher
76,Entrepreneurship: Growing Your Business,2,Advanced AI Researcher
76,Cyber Security Fundamentals,1,Advanced AI Researcher
77,Corporate & Commercial Law I: Contracts & Employment Law,5,Advanced AI Researcher
77,Neural Networks and Deep Learning,5,Advanced AI Researcher
77,Introduction to Back-End Development,2,Advanced AI Researcher
77,"Sequences, Time Series and Prediction",2,Advanced AI Researcher
77,IBM Applied AI,5,Advanced AI Researcher
77,Advanced Data Science with IBM,3,Advanced AI Researcher
77,Introduction to Computers and Operating Systems and Security,3,Advanced AI Researcher
77,Game Theory,1,Advanced AI Researcher
77,Preparing  Data for Analysis with Microsoft Excel,3,Advanced AI Researcher
77,AI Foundations: Prompt Engineering with ChatGPT,3,Advanced AI Researcher
78,IBM AI Engineering,3,Advanced AI Researcher
78,Introduction to Back-End Development,4,Advanced AI Researcher
78,Supervised Machine Learning: Regression and Classification,4,Advanced AI Researcher
78,Design Thinking,4,Advanced AI Researcher
78,Machine Learning Data Lifecycle in Production,5,Advanced AI Researcher
78,Sequence Models,5,Advanced AI Researcher
78,Deep Neural Networks with PyTorch,3,Advanced AI Researcher
78,Arizona State University TESOL,2,Advanced AI Researcher
78,"Organizational Leadership in Diversity, Equity & Inclusion",3,Advanced AI Researcher
78,Microsoft Cybersecurity Analyst,4,Advanced AI Researcher
79,First Step Korean,2,Advanced AI Researcher
79,Getting Started with AI using IBM Watson,4,Advanced AI Researcher
79,Design a User Experience for Social Good & Prepare for Jobs,3,Advanced AI Researcher
79,AI for Good,4,Advanced AI Researcher
79,Leadership Skills,2,Advanced AI Researcher
79,Machine Learning with Python,5,Advanced AI Researcher
79,Deploying Machine Learning Models in Production,5,Advanced AI Researcher
79,Foundations of User Experience (UX) Design,3,Advanced AI Researcher
79,Data Analytics in the Public Sector with R,2,Advanced AI Researcher
79,Gestión de Proyectos de Google,4,Advanced AI Researcher
80,Structuring Machine Learning Projects,3,Advanced AI Researcher
80,AI Fundamentals for Non-Data Scientists,2,Advanced AI Researcher
80,First Step Korean,4,Advanced AI Researcher
80,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",5,Advanced AI Researcher
80,AI for Medical Diagnosis,5,Advanced AI Researcher
80,Career Success,3,Advanced AI Researcher
80,Natural Language Processing in TensorFlow,5,Advanced AI Researcher
80,Advanced Machine Learning on Google Cloud,5,Advanced AI Researcher
80,Java FullStack Developer,4,Advanced AI Researcher
80,Teach English Now! Foundational Principles,5,Advanced AI Researcher
81,AI Foundations for Everyone,2,Advanced AI Researcher
81,"Concepts, Strategies, and Analytics in Performance Marketing and Digital Advertising",5,Advanced AI Researcher
81,Corporate & Commercial Law I: Contracts & Employment Law,5,Advanced AI Researcher
81,Structuring Machine Learning Projects,5,Advanced AI Researcher
81,Corporate Strategy,4,Advanced AI Researcher
81,Natural Language Processing with Classification and Vector Spaces,3,Advanced AI Researcher
81,Advanced Learning Algorithms,5,Advanced AI Researcher
81,Cloud Application Development Foundations,2,Advanced AI Researcher
81,Cryptography I,1,Advanced AI Researcher
82,Career Success,3,Advanced AI Researcher
82,Natural Language Processing with Attention Models,3,Advanced AI Researcher
82,Applied Data Science Capstone,2,Advanced AI Researcher
82,Introduction to User Experience Design,5,Advanced AI Researcher
82,"Sequences, Time Series and Prediction",5,Advanced AI Researcher
82,Conflict Management,4,Advanced AI Researcher
82,Introduction to Dental Medicine,4,Advanced AI Researcher
82,IBM Data Science,5,Advanced AI Researcher
82,Introduction to Computers and Operating Systems and Security,3,Advanced AI Researcher
82,Foundations of User Experience (UX) Design,4,Advanced AI Researcher
83,Design Thinking,5,Advanced AI Researcher
83,Introduction to Deep Learning & Neural Networks with Keras,5,Advanced AI Researcher
83,AI Applications in Marketing and Finance,4,Advanced AI Researcher
83,IBM AI Engineering,5,Advanced AI Researcher
83,First Principles of Computer Vision,5,Advanced AI Researcher
83,Deep Neural Networks with PyTorch,4,Advanced AI Researcher
83,"Concepts, Strategies, and Analytics in Performance Marketing and Digital Advertising",4,Advanced AI Researcher
83,Supply Chain Principles,1,Advanced AI Researcher
83,Marketing en redes sociales de Meta,1,Advanced AI Researcher
83,Advanced Business Analytics,1,Advanced AI Researcher
84,Introduction to Agile Development and Scrum,2,Advanced AI Researcher
84,AI for Good,2,Advanced AI Researcher
84,Career Success,3,Advanced AI Researcher
84,First Principles of Computer Vision,2,Advanced AI Researcher
84,AI Foundations for Everyone,4,Advanced AI Researcher
84,Neural Networks and Deep Learning,4,Advanced AI Researcher
84,What is Data Science?,4,Advanced AI Researcher
84,Search Engine Optimization (SEO),3,Advanced AI Researcher
84,Social Psychology,1,Advanced AI Researcher
84,"Effective Communication: Writing, Design, and Presentation",1,Advanced AI Researcher
85,IBM AI Engineering,3,Advanced AI Researcher
85,Applied Data Science Capstone,1,Advanced AI Researcher
85,Advanced Data Science with IBM,3,Advanced AI Researcher
85,Introduction to Computer Vision and Image Processing,3,Advanced AI Researcher
85,Introduction to User Experience Design,4,Advanced AI Researcher
85,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",5,Advanced AI Researcher
85,First Step Korean,3,Advanced AI Researcher
85,Renewable Energy,1,Advanced AI Researcher
85,Project Management & Other Tools for Career Development,2,Advanced AI Researcher
85,Sports Performance Analytics,5,Advanced AI Researcher
86,AI Foundations for Everyone,3,Advanced AI Researcher
86,Conflict Management,4,Advanced AI Researcher
86,First Step Korean,5,Advanced AI Researcher
86,Computer Vision for Engineering and Science,3,Advanced AI Researcher
86,ChatGPT Playground for Beginners: Intro to NLP AI,5,Advanced AI Researcher
86,AI for Good,3,Advanced AI Researcher
86,Machine Learning with Python,1,Advanced AI Researcher
86,Introduction to Front-End Development,2,Advanced AI Researcher
86,Supply Chain Management,3,Advanced AI Researcher
87,IBM Data Science,3,Advanced AI Researcher
87,Reinforcement Learning,5,Advanced AI Researcher
87,Introduction to Computer Vision and Image Processing,3,Advanced AI Researcher
87,Neural Networks and Deep Learning,2,Advanced AI Researcher
87,TensorFlow: Advanced Techniques,5,Advanced AI Researcher
87,Applied Data Science Capstone,4,Advanced AI Researcher
87,IBM Data Analyst,4,Advanced AI Researcher
87,Introduction to Cybersecurity Tools & Cyber Attacks,4,Advanced AI Researcher
87,AI Product Management,3,Advanced AI Researcher
87,Introduction to Psychology,4,Advanced AI Researcher
88,Deep Neural Networks with PyTorch,2,Advanced AI Researcher
88,Introduction to Marketing,4,Advanced AI Researcher
88,Natural Language Processing with Sequence Models,5,Advanced AI Researcher
88,Deep Learning,1,Advanced AI Researcher
88,Introduction to Agile Development and Scrum,3,Advanced AI Researcher
88,Deploying Machine Learning Models in Production,5,Advanced AI Researcher
88,IBM Data Analyst,3,Advanced AI Researcher
88,Natural Language Processing in TensorFlow,4,Advanced AI Researcher
88,Game Design and Development with Unity 2020,1,Advanced AI Researcher
88,Google Cloud Big Data and Machine Learning Fundamentals,2,Advanced AI Researcher
89,Reinforcement Learning,5,Advanced AI Researcher
89,Corporate Strategy,2,Advanced AI Researcher
89,What is Data Science?,4,Advanced AI Researcher
89,"Negotiation, Mediation and Conflict Resolution",3,Advanced AI Researcher
89,Convolutional Neural Networks,1,Advanced AI Researcher
89,IBM Applied AI,1,Advanced AI Researcher
89,Career Success,3,Advanced AI Researcher
89,Google Project Management (PT),2,Advanced AI Researcher
89,Terrorism and Counterterrorism: Comparing Theory and Practice,2,Advanced AI Researcher
89,Gamification,2,Advanced AI Researcher
90,Think like a CFO,5,Business Manager
90,AWS Cloud Solutions Architect,2,Business Manager
90,CompTIA a+_ network,4,Business Manager
90,Financing and Investing in Infrastructure,4,Business Manager
90,Business Value and Project Management,2,Business Manager
90,Fundamentals of Technology Sales,4,Business Manager
90,Financial Planning for Young Adults,1,Business Manager
90,Advanced Embedded Linux Development,4,Business Manager
90,Data Warehousing for Business Intelligence,5,Business Manager
90,Sales and CRM Overview,3,Business Manager
91,IBM Mainframe Developer,5,Business Manager
91,Decentralized Finance (DeFi): The Future of Finance,5,Business Manager
91,Data Science Foundations: Statistical Inference,5,Business Manager
91,Conflict Management,3,Business Manager
91,Managerial Accounting Fundamentals,1,Business Manager
91,Managing Cybersecurity,4,Business Manager
91,Business Analytics with Excel: Elementary to Advanced,5,Business Manager
91,"Introduction to Financial Analysis - The ""Why?""",4,Business Manager
91,UI / UX Design,1,Business Manager
91,Google Project Management (PT),4,Business Manager
92,Google Project Management,4,Business Manager
92,Foundations of Business Strategy,5,Business Manager
92,Generative AI for Everyone,5,Business Manager
92,Innovation: From Creativity to Entrepreneurship,1,Business Manager
92,Build Basic Generative Adversarial Networks (GANs),4,Business Manager
92,A life with ADHD,4,Business Manager
92,Statistics with Python,4,Business Manager
92,Cryptography I,5,Business Manager
92,Crash Course on Python,3,Business Manager
92,Marketing digital e e-commerce do Google,5,Business Manager
93,Fundamentals of Project Planning and Management,5,Business Manager
93,IBM Applied DevOps Engineering,4,Business Manager
93,Leading Healthcare Quality and Safety,3,Business Manager
93,Principles of Sustainable Finance,5,Business Manager
93,Project Planning: Putting It All Together,3,Business Manager
93,Integrative Nursing,4,Business Manager
93,Foundations of Business Intelligence,3,Business Manager
93,Leading the Modern Day Business,5,Business Manager
93,Viral Marketing and How to Craft Contagious Content,2,Business Manager
93,Music Education for Teachers,3,Business Manager
94,Palliative Care Always,4,Business Manager
94,Introduction to Project Management,4,Business Manager
94,Leadership Skills,3,Business Manager
94,Foundations of Software Testing and Validation,5,Business Manager
94,HRCI Human Resource Associate,3,Business Manager
94,"Cybersecurity Roles, Processes & Operating System Security",5,Business Manager
94,Learn Chinese: HSK Test Preparation,3,Business Manager
94,Google Project Management (DE),5,Business Manager
94,Fundamentals of Finance,3,Business Manager
94,Google サイバーセキュリティ,4,Business Manager
95,Investment and Portfolio Management,4,Business Manager
95,Behavioral Finance,4,Business Manager
95,Entrepreneurship Strategy: From Ideation to Exit,5,Business Manager
95,Water Cooperation and Diplomacy,4,Business Manager
95,Financial Engineering and Risk Management,4,Business Manager
95,Cybersecurity,5,Business Manager
95,Circular Economy - Sustainable Materials Management,3,Business Manager
95,Google UX Design,3,Business Manager
95,Creating Business Value with Data and Looker,1,Business Manager
95,Foundations of Management,5,Business Manager
96,Business Data Management and Communication,5,Business Manager
96,Connected Leadership,4,Business Manager
96,Intellectual Property Law,5,Business Manager
96,IBM IT Project Manager,5,Business Manager
96,Project Execution,4,Business Manager
96,Software Product Management,3,Business Manager
96,Foundations of Software Testing and Validation,4,Business Manager
96,Statistical Analysis with R for Public Health,5,Business Manager
96,Big Data,1,Business Manager
96,Security Principles,2,Business Manager
97,Project Management & Other Tools for Career Development,1,Business Manager
97,Essentials of Global Health,5,Business Manager
97,Understanding Einstein: The Special Theory of Relativity,5,Business Manager
97,Coaching Skills for Managers,1,Business Manager
97,IBM Project Manager,4,Business Manager
97,Finance for Technical Managers,4,Business Manager
97,Personal Branding: Stand Out and Succeed,3,Business Manager
97,Google IT Support (Deutsch),4,Business Manager
97,Introduction to Electronics,3,Business Manager
97,The Art of Visual Storytelling,4,Business Manager
98,Machine Learning Foundations for Product Managers,5,Business Manager
98,Get Started with Python,5,Business Manager
98,Data Engineering Foundations,3,Business Manager
98,Managerial Accounting Fundamentals,5,Business Manager
98,Patient Safety,5,Business Manager
98,Goodwill® Career Coach and Navigator,4,Business Manager
98,Introduction to Industrial Bioprocess Development,3,Business Manager
98,Sound the Alarm: Detection and Response,5,Business Manager
98,Supervised Machine Learning: Regression and Classification,1,Business Manager
98,Sales and CRM Overview,5,Business Manager
99,Climate Change and Sustainable Investing,4,Business Manager
99,Computational Thinking for Problem Solving,2,Business Manager
99,Introduction to Finance and Accounting,5,Business Manager
99,Introduction to Data Science,3,Business Manager
99,"Cybersecurity Roles, Processes & Operating System Security",2,Business Manager
99,Digital Technologies and the Future of Manufacturing,4,Business Manager
99,Executive Data Science,4,Business Manager
99,ChatGPT for Beginners: Save time with Microsoft Excel,3,Business Manager
99,Learn Spanish: Basic Spanish Vocabulary,4,Business Manager
99,The Singer Songwriter,2,Business Manager
100,Entrepreneurship Strategy: From Ideation to Exit,4,Business Manager
100,Introduction to Forensic Science,5,Business Manager
100,Climate Change and Sustainable Investing,5,Business Manager
100,"Modern Robotics:  Mechanics, Planning, and Control",1,Business Manager
100,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",3,Business Manager
100,People Analytics,4,Business Manager
100,Competitive Strategy and Organization Design,5,Business Manager
100,Cybersécurité Google,1,Business Manager
100,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",5,Business Manager
100,Behavioral Finance,4,Business Manager
101,Integrative Health and Medicine,5,Business Manager
101,Computational Thinking for Problem Solving,5,Business Manager
101,Harnessing the Power of Data with Power BI,4,Business Manager
101,Business Strategy,5,Business Manager
101,"Project Management Foundations, Initiation, and Planning",5,Business Manager
101,Inspired Leadership,5,Business Manager
101,Supply Chain Analytics,4,Business Manager
101,BIM Fundamentals for Engineers,5,Business Manager
101,AWS Cloud Practitioner Essentials,5,Business Manager
101,Google Professional Workspace Administrator,5,Business Manager
102,Business Foundations,4,Business Manager
102,People Analytics,5,Business Manager
102,SAP Professional Fundamentals,4,Business Manager
102,Meta Social Media Marketing,3,Business Manager
102,ESG Risks and Opportunities,3,Business Manager
102,"Spark, Hadoop, and Snowflake for Data Engineering",3,Business Manager
102,Everyday Excel,3,Business Manager
102,IBM Applied AI,4,Business Manager
102,Organizational Analysis,5,Business Manager
102,Scrum Master,5,Business Manager
103,Satisfaction Guaranteed: Develop Customer Loyalty Online,5,Business Manager
103,The Strategy of Content Marketing,4,Business Manager
103,Strategic Leadership and Management,4,Business Manager
103,Talent Acquisition,3,Business Manager
103,UCI Project Management,5,Business Manager
103,The Business of Health Care,5,Business Manager
103,AWS Cloud Technical Essentials,2,Business Manager
103,Salesforce Sales Operations,5,Business Manager
103,Akamai Customer Consulting and Support,2,Business Manager
103,Understanding the Brain: The Neurobiology of Everyday Life,2,Business Manager
